Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
758,OR-000758,06/08/2023,06/11/2023,First Class,CUST-0216,Hannah Lee,Consumer,United States,Chicago,California,10623,West,PROD-0031,Office Supplies,Storage,File Box,1402.05,4,0.23,439.13
759,OR-000759,05/05/2023,05/07/2023,Same Day,CUST-0109,Bob Johnson,Corporate,United States,Chicago,Florida,55423,South,PROD-0040,Office Supplies,Storage,File Box,1250.81,8,0.22,168.86
760,OR-000760,03/07/2023,03/14/2023,First Class,CUST-0354,Diana Miller,Consumer,United States,Los Angeles,Washington,44420,West,PROD-0049,Office Supplies,Labels,Address Labels,1329.25,4,0.08,162.19
761,OR-000761,10/21/2023,10/23/2023,Second Class,CUST-0099,Edward Davis,Consumer,United States,Chicago,Pennsylvania,42902,East,PROD-0018,Furniture,Furnishings,Product,845.34,4,0.2,152.6
762,OR-000762,04/25/2023,04/28/2023,Same Day,CUST-0199,John Smith,Consumer,United States,Los Angeles,Oregon,22593,West,PROD-0022,Technology,Copiers,Copier Machine,1007.01,4,0.25,289.83
763,OR-000763,06/23/2023,06/28/2023,Standard Class,CUST-0475,Bob Johnson,Home Office,United States,Los Angeles,Washington,62827,West,PROD-0057,Office Supplies,Storage,Storage Bin,1277.99,4,0.19,393.07
764,OR-000764,07/09/2023,07/13/2023,Second Class,CUST-0203,Edward Davis,Consumer,United States,New York,Georgia,26444,South,PROD-0081,Office Supplies,Labels,Address Labels,134.08,1,0.27,29.11
765,OR-000765,11/02/2023,11/06/2023,Standard Class,CUST-0158,Fiona Garcia,Consumer,United States,Los Angeles,Oregon,93202,West,PROD-0090,Furniture,Chairs,Ergonomic Chair,171.67,1,0.24,21.34
766,OR-000766,02/01/2023,02/04/2023,Second Class,CUST-0062,Hannah Lee,Corporate,United States,Los Angeles,Florida,13031,South,PROD-0079,Office Supplies,Paper,Sticky Notes,2483.13,9,0.09,778.46
767,OR-000767,09/26/2023,09/29/2023,First Class,CUST-0411,Jane Doe,Corporate,United States,Los Angeles,Pennsylvania,87783,East,PROD-0099,Furniture,Bookcases,Corner Bookcase,1147.21,4,0.07,406.04
768,OR-000768,08/02/2023,08/07/2023,First Class,CUST-0435,Diana Miller,Corporate,United States,New York,North Carolina,44852,South,PROD-0096,Technology,Computers,Laptop,2322.98,8,0.21,259.71
769,OR-000769,03/02/2023,03/05/2023,Standard Class,CUST-0124,Diana Miller,Consumer,United States,Houston,California,67889,West,PROD-0028,Furniture,Furnishings,Product,1352.82,6,0.09,240.27
770,OR-000770,09/26/2023,09/28/2023,First Class,CUST-0226,John Smith,Home Office,United States,New York,Georgia,60015,South,PROD-0008,Technology,Phones,Office Phone,2354.39,8,0.21,748.25
771,OR-000771,08/22/2023,08/29/2023,Same Day,CUST-0102,Charlie Wilson,Consumer,United States,Houston,Texas,36460,Central,PROD-0082,Furniture,Tables,Conference Table,427.0,3,0.13,114.54
772,OR-000772,10/22/2023,10/28/2023,Same Day,CUST-0186,Bob Johnson,Home Office,United States,Los Angeles,Washington,78748,West,PROD-0076,Office Supplies,Paper,Notebook,1201.26,6,0.21,379.07
773,OR-000773,02/20/2023,02/25/2023,Second Class,CUST-0116,Jane Doe,Corporate,United States,Los Angeles,North Carolina,57860,South,PROD-0025,Office Supplies,Paper,Sticky Notes,1410.51,7,0.27,149.92
774,OR-000774,10/04/2023,10/11/2023,Standard Class,CUST-0323,Jane Doe,Consumer,United States,New York,Ohio,24334,Central,PROD-0082,Furniture,Furnishings,Product,1452.84,7,0.24,270.69
775,OR-000775,02/11/2023,02/14/2023,Same Day,CUST-0477,Alice Brown,Consumer,United States,New York,Florida,71722,South,PROD-0089,Furniture,Furnishings,Product,1030.94,8,0.23,317.96
776,OR-000776,09/17/2023,09/20/2023,Standard Class,CUST-0277,Alice Brown,Consumer,United States,Los Angeles,California,22718,West,PROD-0087,Furniture,Tables,Dining Table,4294.06,10,0.13,1692.45
777,OR-000777,06/13/2023,06/15/2023,Second Class,CUST-0102,Hannah Lee,Corporate,United States,New York,Ohio,94977,Central,PROD-0019,Office Supplies,Binders,3-Ring Binder,1903.83,4,0.04,724.96
778,OR-000778,07/14/2023,07/21/2023,Second Class,CUST-0055,Diana Miller,Consumer,United States,Chicago,Ohio,47247,Central,PROD-0047,Technology,Phones,Office Phone,318.89,4,0.14,35.5
779,OR-000779,02/16/2023,02/23/2023,Standard Class,CUST-0486,George Martinez,Consumer,United States,Chicago,New York,83525,East,PROD-0028,Technology,Copiers,Copier Machine,347.27,4,0.17,105.34
780,OR-000780,08/26/2023,08/29/2023,Same Day,CUST-0197,Diana Miller,Consumer,United States,Chicago,North Carolina,48806,South,PROD-0009,Office Supplies,Paper,Sticky Notes,2080.46,10,0.15,493.76
781,OR-000781,09/15/2023,09/21/2023,Same Day,CUST-0484,Alice Brown,Corporate,United States,Chicago,Georgia,90452,South,PROD-0010,Technology,Computers,Laptop,1108.74,3,0.05,393.72
782,OR-000782,01/17/2023,01/20/2023,Standard Class,CUST-0288,Hannah Lee,Home Office,United States,Chicago,New York,27935,East,PROD-0036,Technology,Accessories,Keyboard,2286.03,5,0.05,632.11
783,OR-000783,12/04/2023,12/05/2023,First Class,CUST-0107,Edward Davis,Corporate,United States,Chicago,Washington,55489,West,PROD-0096,Technology,Accessories,Keyboard,859.27,3,0.09,244.95
784,OR-000784,05/29/2023,05/31/2023,Standard Class,CUST-0278,Hannah Lee,Consumer,United States,New York,New York,24281,East,PROD-0100,Office Supplies,Paper,Copy Paper,1770.0,10,0.25,445.87
785,OR-000785,05/06/2023,05/07/2023,First Class,CUST-0392,Alice Brown,Consumer,United States,Houston,Illinois,51766,Central,PROD-0004,Office Supplies,Paper,Sticky Notes,1001.31,9,0.09,222.88
786,OR-000786,04/20/2023,04/23/2023,First Class,CUST-0430,Alice Brown,Corporate,United States,Chicago,Texas,45691,Central,PROD-0099,Office Supplies,Storage,File Box,3562.48,10,0.13,500.31
787,OR-000787,04/21/2023,04/26/2023,Second Class,CUST-0043,Bob Johnson,Home Office,United States,New York,Florida,24602,South,PROD-0008,Office Supplies,Paper,Sticky Notes,61.37,1,0.13,18.31
788,OR-000788,04/16/2023,04/22/2023,Same Day,CUST-0488,Alice Brown,Home Office,United States,Chicago,Florida,98232,South,PROD-0034,Furniture,Bookcases,Standard Bookcase,176.65,3,0.22,31.88
789,OR-000789,12/27/2023,12/31/2023,Same Day,CUST-0022,Jane Doe,Consumer,United States,Chicago,New York,44065,East,PROD-0068,Office Supplies,Binders,3-Ring Binder,30.26,1,0.08,3.13
790,OR-000790,08/08/2023,08/10/2023,Same Day,CUST-0102,Edward Davis,Consumer,United States,Houston,Ohio,47953,Central,PROD-0044,Furniture,Bookcases,Corner Bookcase,1009.58,10,0.24,124.64
791,OR-000791,12/09/2023,12/15/2023,Second Class,CUST-0209,John Smith,Consumer,United States,New York,Pennsylvania,69885,East,PROD-0072,Furniture,Bookcases,Standard Bookcase,1587.02,8,0.13,602.33
792,OR-000792,06/21/2023,06/27/2023,Second Class,CUST-0012,Alice Brown,Corporate,United States,Houston,Massachusetts,68391,East,PROD-0091,Furniture,Bookcases,Standard Bookcase,895.87,3,0.22,206.55
793,OR-000793,06/12/2023,06/19/2023,Standard Class,CUST-0270,Bob Johnson,Home Office,United States,Houston,Illinois,33426,Central,PROD-0040,Furniture,Bookcases,Standard Bookcase,683.26,4,0.01,216.78
794,OR-000794,05/18/2023,05/19/2023,Second Class,CUST-0391,John Smith,Home Office,United States,Los Angeles,Oregon,57772,West,PROD-0006,Technology,Copiers,Copier Machine,1244.7,4,0.09,392.67
795,OR-000795,06/07/2023,06/10/2023,Second Class,CUST-0182,Edward Davis,Home Office,United States,Chicago,New York,91065,East,PROD-0064,Office Supplies,Binders,3-Ring Binder,374.21,1,0.11,146.27
796,OR-000796,08/26/2023,08/28/2023,Same Day,CUST-0148,Bob Johnson,Consumer,United States,New York,Florida,57449,South,PROD-0087,Technology,Copiers,Copier Machine,127.41,1,0.27,50.36
797,OR-000797,06/05/2023,06/10/2023,Second Class,CUST-0460,George Martinez,Home Office,United States,New York,Illinois,11718,Central,PROD-0039,Office Supplies,Binders,5-Ring Binder,241.08,4,0.16,90.36
798,OR-000798,10/26/2023,10/27/2023,Same Day,CUST-0348,Hannah Lee,Corporate,United States,Los Angeles,Massachusetts,88050,East,PROD-0088,Furniture,Furnishings,Product,534.82,3,0.04,165.04
799,OR-000799,09/08/2023,09/15/2023,Standard Class,CUST-0257,Diana Miller,Home Office,United States,Houston,Ohio,75684,Central,PROD-0100,Office Supplies,Binders,3-Ring Binder,437.45,3,0.2,116.47
800,OR-000800,09/13/2023,09/19/2023,First Class,CUST-0013,Bob Johnson,Consumer,United States,New York,Pennsylvania,80879,East,PROD-0013,Technology,Copiers,Copier Machine,134.44,1,0.28,29.99
801,OR-000801,11/05/2023,11/11/2023,First Class,CUST-0226,George Martinez,Corporate,United States,New York,Washington,27039,West,PROD-0085,Furniture,Bookcases,Corner Bookcase,2993.19,8,0.03,327.48
802,OR-000802,09/03/2023,09/09/2023,Second Class,CUST-0300,Edward Davis,Home Office,United States,Houston,Oregon,52759,West,PROD-0041,Office Supplies,Labels,Address Labels,1988.49,6,0.23,787.29
803,OR-000803,04/30/2023,05/05/2023,First Class,CUST-0366,Fiona Garcia,Corporate,United States,New York,Ohio,98629,Central,PROD-0058,Office Supplies,Binders,3-Ring Binder,2202.1,8,0.02,319.88
804,OR-000804,02/21/2023,02/28/2023,Standard Class,CUST-0499,George Martinez,Corporate,United States,Chicago,Illinois,18773,Central,PROD-0008,Office Supplies,Binders,3-Ring Binder,626.61,7,0.17,154.65
805,OR-000805,02/05/2023,02/06/2023,Second Class,CUST-0312,Bob Johnson,Home Office,United States,Chicago,North Carolina,24134,South,PROD-0079,Furniture,Bookcases,Corner Bookcase,537.99,3,0.26,127.52
806,OR-000806,09/05/2023,09/12/2023,Same Day,CUST-0301,Edward Davis,Corporate,United States,Los Angeles,Ohio,61669,Central,PROD-0074,Technology,Phones,Office Phone,892.67,8,0.2,97.3
807,OR-000807,10/21/2023,10/28/2023,First Class,CUST-0440,John Smith,Home Office,United States,New York,Florida,94481,South,PROD-0093,Furniture,Tables,Conference Table,1034.82,7,0.16,256.89
808,OR-000808,06/24/2023,06/27/2023,First Class,CUST-0031,Fiona Garcia,Consumer,United States,Houston,Illinois,90028,Central,PROD-0040,Technology,Copiers,Copier Machine,389.96,1,0.1,137.99
809,OR-000809,04/06/2023,04/08/2023,First Class,CUST-0370,Jane Doe,Home Office,United States,Houston,Oregon,29553,West,PROD-0039,Technology,Accessories,Keyboard,262.31,1,0.1,44.66
810,OR-000810,03/17/2023,03/21/2023,First Class,CUST-0222,Bob Johnson,Corporate,United States,Houston,Florida,28552,South,PROD-0076,Office Supplies,Paper,Sticky Notes,1281.0,9,0.29,245.72
811,OR-000811,03/01/2023,03/08/2023,Standard Class,CUST-0248,Fiona Garcia,Consumer,United States,Houston,Texas,21479,Central,PROD-0091,Furniture,Bookcases,Corner Bookcase,22.49,1,0.21,5.78
812,OR-000812,07/10/2023,07/16/2023,First Class,CUST-0489,George Martinez,Consumer,United States,Houston,Washington,58407,West,PROD-0067,Office Supplies,Storage,File Box,1605.77,6,0.26,463.44
813,OR-000813,09/13/2023,09/14/2023,Standard Class,CUST-0481,Charlie Wilson,Corporate,United States,Houston,Pennsylvania,45478,East,PROD-0012,Office Supplies,Binders,3-Ring Binder,277.25,6,0.11,93.57
814,OR-000814,02/03/2023,02/10/2023,Second Class,CUST-0462,Charlie Wilson,Home Office,United States,New York,Massachusetts,47139,East,PROD-0018,Office Supplies,Labels,Address Labels,3122.13,10,0.17,550.57
815,OR-000815,09/08/2023,09/10/2023,First Class,CUST-0124,Hannah Lee,Corporate,United States,Chicago,Washington,42921,West,PROD-0063,Office Supplies,Paper,Notebook,836.25,7,0.11,302.6
816,OR-000816,05/02/2023,05/04/2023,Standard Class,CUST-0074,Bob Johnson,Consumer,United States,New York,Ohio,92160,Central,PROD-0037,Office Supplies,Labels,Shipping Labels,965.38,5,0.11,157.4
817,OR-000817,11/19/2023,11/25/2023,First Class,CUST-0295,Bob Johnson,Consumer,United States,Los Angeles,Georgia,89298,South,PROD-0045,Technology,Phones,Office Phone,235.32,1,0.22,31.13
818,OR-000818,09/03/2023,09/07/2023,Second Class,CUST-0035,Edward Davis,Corporate,United States,Houston,Florida,96164,South,PROD-0064,Office Supplies,Storage,File Box,385.0,10,0.27,115.44
819,OR-000819,11/08/2023,11/14/2023,First Class,CUST-0248,George Martinez,Corporate,United States,New York,Illinois,11243,Central,PROD-0004,Office Supplies,Paper,Sticky Notes,1214.46,7,0.3,366.56
820,OR-000820,10/18/2023,10/19/2023,First Class,CUST-0308,Fiona Garcia,Home Office,United States,Chicago,Florida,59630,South,PROD-0062,Furniture,Tables,Dining Table,358.14,2,0.08,51.64
821,OR-000821,12/19/2023,12/20/2023,First Class,CUST-0176,George Martinez,Consumer,United States,New York,Georgia,88450,South,PROD-0073,Technology,Computers,Laptop,1645.23,4,0.06,654.32
822,OR-000822,09/25/2023,10/02/2023,Same Day,CUST-0423,Charlie Wilson,Consumer,United States,New York,Ohio,99446,Central,PROD-0025,Furniture,Bookcases,Standard Bookcase,1140.97,5,0.06,324.95
823,OR-000823,06/28/2023,07/03/2023,Standard Class,CUST-0328,Fiona Garcia,Consumer,United States,Los Angeles,New York,99118,East,PROD-0023,Office Supplies,Storage,Storage Bin,1050.01,9,0.14,401.35
824,OR-000824,05/30/2023,06/02/2023,First Class,CUST-0155,Jane Doe,Consumer,United States,New York,Pennsylvania,22631,East,PROD-0076,Office Supplies,Labels,Address Labels,1320.91,3,0.08,140.64
825,OR-000825,05/13/2023,05/20/2023,Standard Class,CUST-0261,Edward Davis,Consumer,United States,New York,Oregon,60673,West,PROD-0027,Furniture,Bookcases,Standard Bookcase,1813.36,8,0.01,615.9
826,OR-000826,04/04/2023,04/08/2023,First Class,CUST-0182,Bob Johnson,Home Office,United States,Houston,New York,46584,East,PROD-0041,Furniture,Furnishings,Product,431.54,1,0.0,62.14
827,OR-000827,11/11/2023,11/13/2023,Second Class,CUST-0004,George Martinez,Home Office,United States,Chicago,Washington,94907,West,PROD-0042,Office Supplies,Binders,5-Ring Binder,1841.25,6,0.21,367.98
828,OR-000828,08/29/2023,09/02/2023,Second Class,CUST-0461,John Smith,Consumer,United States,Los Angeles,North Carolina,61435,South,PROD-0056,Furniture,Bookcases,Standard Bookcase,522.67,2,0.29,81.04
829,OR-000829,11/15/2023,11/18/2023,Same Day,CUST-0328,Diana Miller,Home Office,United States,Houston,California,42519,West,PROD-0075,Furniture,Chairs,Conference Chair,582.11,3,0.17,231.0
830,OR-000830,01/12/2023,01/14/2023,Second Class,CUST-0310,Fiona Garcia,Consumer,United States,Chicago,Massachusetts,56214,East,PROD-0085,Furniture,Furnishings,Product,91.37,3,0.06,22.71
831,OR-000831,03/07/2023,03/09/2023,First Class,CUST-0313,Edward Davis,Corporate,United States,Houston,North Carolina,78736,South,PROD-0076,Technology,Phones,Mobile Phone,2182.29,8,0.28,770.72
832,OR-000832,10/09/2023,10/15/2023,First Class,CUST-0202,George Martinez,Home Office,United States,New York,Texas,58535,Central,PROD-0084,Technology,Computers,Laptop,1340.9,9,0.02,425.15
833,OR-000833,01/25/2023,02/01/2023,Standard Class,CUST-0096,Edward Davis,Consumer,United States,New York,New York,95023,East,PROD-0093,Office Supplies,Binders,3-Ring Binder,2877.03,9,0.16,792.18
834,OR-000834,06/08/2023,06/12/2023,Second Class,CUST-0352,Alice Brown,Corporate,United States,Chicago,Illinois,72989,Central,PROD-0033,Technology,Computers,Tablet,3039.06,8,0.01,508.24
835,OR-000835,09/19/2023,09/24/2023,Standard Class,CUST-0105,Hannah Lee,Consumer,United States,Chicago,Ohio,61170,Central,PROD-0040,Furniture,Furnishings,Product,555.36,10,0.29,205.92
836,OR-000836,01/04/2023,01/09/2023,Second Class,CUST-0029,Bob Johnson,Home Office,United States,Chicago,Texas,93483,Central,PROD-0076,Furniture,Chairs,Ergonomic Chair,188.56,1,0.13,72.45
837,OR-000837,11/02/2023,11/08/2023,First Class,CUST-0433,George Martinez,Consumer,United States,Chicago,Pennsylvania,77160,East,PROD-0083,Furniture,Chairs,Executive Chair,2056.9,7,0.13,250.49
838,OR-000838,10/11/2023,10/17/2023,Standard Class,CUST-0176,Alice Brown,Corporate,United States,New York,Illinois,14087,Central,PROD-0086,Office Supplies,Labels,Shipping Labels,1266.35,3,0.06,217.35
839,OR-000839,12/01/2023,12/06/2023,First Class,CUST-0355,Edward Davis,Home Office,United States,Houston,Texas,94894,Central,PROD-0090,Technology,Accessories,Keyboard,3533.72,8,0.04,1202.57
840,OR-000840,08/03/2023,08/08/2023,Same Day,CUST-0293,Charlie Wilson,Home Office,United States,Los Angeles,Florida,15607,South,PROD-0056,Furniture,Furnishings,Product,308.82,8,0.09,35.3
841,OR-000841,01/19/2023,01/20/2023,First Class,CUST-0499,John Smith,Home Office,United States,Houston,Illinois,17446,Central,PROD-0083,Furniture,Bookcases,Standard Bookcase,1386.52,5,0.13,530.57
842,OR-000842,04/15/2023,04/20/2023,Standard Class,CUST-0294,John Smith,Home Office,United States,Houston,Georgia,32956,South,PROD-0094,Technology,Phones,Office Phone,1336.1,10,0.01,169.55
843,OR-000843,10/07/2023,10/13/2023,Second Class,CUST-0218,Bob Johnson,Consumer,United States,Houston,North Carolina,65110,South,PROD-0008,Technology,Accessories,Keyboard,117.3,2,0.21,28.76
844,OR-000844,07/25/2023,07/27/2023,First Class,CUST-0452,Hannah Lee,Corporate,United States,Los Angeles,Florida,69936,South,PROD-0029,Office Supplies,Labels,Shipping Labels,2994.6,7,0.02,488.17
845,OR-000845,06/29/2023,07/03/2023,First Class,CUST-0149,George Martinez,Home Office,United States,Chicago,Massachusetts,40275,East,PROD-0043,Technology,Computers,Desktop,639.93,2,0.15,76.57
846,OR-000846,11/03/2023,11/09/2023,Same Day,CUST-0246,George Martinez,Home Office,United States,Houston,Georgia,41494,South,PROD-0021,Technology,Accessories,Webcam,742.54,6,0.05,175.84
847,OR-000847,04/07/2023,04/10/2023,First Class,CUST-0026,Edward Davis,Consumer,United States,Houston,Pennsylvania,72902,East,PROD-0017,Furniture,Tables,Dining Table,1073.69,3,0.27,274.62
848,OR-000848,05/08/2023,05/12/2023,Standard Class,CUST-0312,Jane Doe,Consumer,United States,New York,Pennsylvania,16014,East,PROD-0007,Furniture,Chairs,Executive Chair,1567.44,7,0.1,311.01
849,OR-000849,10/23/2023,10/24/2023,Second Class,CUST-0177,Edward Davis,Consumer,United States,Houston,Georgia,31306,South,PROD-0063,Office Supplies,Binders,3-Ring Binder,723.96,2,0.12,222.41
850,OR-000850,12/26/2023,12/27/2023,First Class,CUST-0369,Fiona Garcia,Home Office,United States,Houston,North Carolina,43119,South,PROD-0073,Technology,Accessories,Webcam,52.59,2,0.19,19.71
851,OR-000851,04/13/2023,04/20/2023,Second Class,CUST-0192,Fiona Garcia,Home Office,United States,Los Angeles,New York,69007,East,PROD-0042,Furniture,Bookcases,Corner Bookcase,560.56,4,0.12,151.86
852,OR-000852,10/20/2023,10/22/2023,Second Class,CUST-0278,Diana Miller,Home Office,United States,Chicago,North Carolina,58622,South,PROD-0004,Office Supplies,Labels,Address Labels,1209.5,4,0.14,277.45
853,OR-000853,06/26/2023,07/02/2023,Second Class,CUST-0006,John Smith,Home Office,United States,Los Angeles,Georgia,96847,South,PROD-0014,Furniture,Tables,Coffee Table,651.9,2,0.01,103.75
854,OR-000854,09/21/2023,09/23/2023,First Class,CUST-0366,Diana Miller,Home Office,United States,Houston,New York,61766,East,PROD-0065,Office Supplies,Labels,Shipping Labels,1265.16,3,0.09,172.98
855,OR-000855,05/24/2023,05/26/2023,Standard Class,CUST-0136,Hannah Lee,Corporate,United States,Houston,Illinois,70153,Central,PROD-0075,Furniture,Tables,Coffee Table,536.69,3,0.03,193.94
856,OR-000856,06/13/2023,06/15/2023,Second Class,CUST-0454,Diana Miller,Corporate,United States,Chicago,Illinois,75994,Central,PROD-0075,Furniture,Furnishings,Product,545.81,2,0.25,63.3
857,OR-000857,03/15/2023,03/20/2023,Second Class,CUST-0249,Edward Davis,Consumer,United States,Houston,New York,58869,East,PROD-0088,Office Supplies,Storage,File Box,126.53,2,0.2,19.06
858,OR-000858,12/25/2023,01/01/2024,Second Class,CUST-0317,Alice Brown,Corporate,United States,Los Angeles,California,98757,West,PROD-0034,Technology,Computers,Laptop,229.93,1,0.29,65.03
859,OR-000859,10/27/2023,11/02/2023,Second Class,CUST-0359,John Smith,Consumer,United States,Los Angeles,California,51944,West,PROD-0050,Office Supplies,Storage,Storage Bin,239.29,2,0.08,88.57
860,OR-000860,08/24/2023,08/28/2023,Second Class,CUST-0321,Alice Brown,Consumer,United States,New York,Pennsylvania,47944,East,PROD-0037,Furniture,Bookcases,Standard Bookcase,449.22,3,0.09,91.4
861,OR-000861,03/30/2023,04/02/2023,Standard Class,CUST-0243,Charlie Wilson,Corporate,United States,Chicago,Illinois,40211,Central,PROD-0095,Furniture,Chairs,Ergonomic Chair,445.62,5,0.16,135.18
862,OR-000862,09/23/2023,09/28/2023,First Class,CUST-0134,Jane Doe,Home Office,United States,Chicago,Washington,27794,West,PROD-0049,Office Supplies,Binders,3-Ring Binder,665.15,3,0.17,152.33
863,OR-000863,02/20/2023,02/26/2023,Second Class,CUST-0478,John Smith,Home Office,United States,New York,Massachusetts,16763,East,PROD-0009,Office Supplies,Storage,Storage Bin,1444.03,4,0.1,299.46
864,OR-000864,01/09/2023,01/13/2023,First Class,CUST-0270,John Smith,Consumer,United States,New York,Texas,94221,Central,PROD-0054,Office Supplies,Labels,Shipping Labels,211.19,5,0.13,83.42
865,OR-000865,07/24/2023,07/29/2023,Same Day,CUST-0321,Charlie Wilson,Consumer,United States,Houston,Texas,87213,Central,PROD-0042,Furniture,Furnishings,Product,493.33,4,0.14,107.5
866,OR-000866,02/25/2023,03/02/2023,Standard Class,CUST-0423,Diana Miller,Corporate,United States,Chicago,Georgia,71463,South,PROD-0018,Technology,Computers,Tablet,2678.32,8,0.18,1000.43
867,OR-000867,12/29/2023,01/01/2024,Second Class,CUST-0406,Bob Johnson,Consumer,United States,New York,New York,64716,East,PROD-0048,Furniture,Bookcases,Standard Bookcase,1029.3,10,0.27,140.84
868,OR-000868,07/27/2023,08/03/2023,Second Class,CUST-0184,Diana Miller,Corporate,United States,New York,Georgia,88363,South,PROD-0082,Office Supplies,Binders,3-Ring Binder,1053.89,3,0.21,232.21
869,OR-000869,07/11/2023,07/12/2023,First Class,CUST-0021,Fiona Garcia,Home Office,United States,Chicago,New York,90339,East,PROD-0015,Technology,Phones,Mobile Phone,1425.9,3,0.0,199.9
870,OR-000870,09/27/2023,10/03/2023,Standard Class,CUST-0474,Charlie Wilson,Consumer,United States,New York,North Carolina,14579,South,PROD-0011,Furniture,Furnishings,Product,287.56,3,0.16,56.56
871,OR-000871,12/17/2023,12/22/2023,Same Day,CUST-0370,Jane Doe,Corporate,United States,Los Angeles,California,68439,West,PROD-0100,Technology,Copiers,Copier Machine,2149.29,7,0.12,603.41
872,OR-000872,03/28/2023,04/01/2023,Second Class,CUST-0110,Edward Davis,Consumer,United States,Chicago,Pennsylvania,76865,East,PROD-0081,Furniture,Furnishings,Product,639.22,5,0.27,206.05
873,OR-000873,04/01/2023,04/06/2023,Standard Class,CUST-0212,Fiona Garcia,Consumer,United States,New York,New York,79318,East,PROD-0093,Technology,Computers,Laptop,683.58,6,0.0,232.61
874,OR-000874,03/30/2023,04/06/2023,First Class,CUST-0304,Charlie Wilson,Consumer,United States,New York,New York,74753,East,PROD-0011,Furniture,Tables,Dining Table,543.81,5,0.27,166.31
875,OR-000875,11/06/2023,11/13/2023,First Class,CUST-0030,Hannah Lee,Consumer,United States,Houston,California,69550,West,PROD-0082,Furniture,Tables,Coffee Table,1049.99,8,0.18,132.44
876,OR-000876,04/01/2023,04/07/2023,Second Class,CUST-0341,Hannah Lee,Home Office,United States,Houston,Pennsylvania,64744,East,PROD-0033,Office Supplies,Storage,File Box,2358.04,7,0.15,422.26
877,OR-000877,11/08/2023,11/11/2023,First Class,CUST-0214,George Martinez,Home Office,United States,Chicago,California,96899,West,PROD-0038,Technology,Computers,Tablet,1994.02,7,0.08,577.88
878,OR-000878,09/06/2023,09/13/2023,First Class,CUST-0141,Bob Johnson,Home Office,United States,Chicago,California,77607,West,PROD-0008,Office Supplies,Storage,Storage Bin,371.74,3,0.15,44.59
879,OR-000879,06/21/2023,06/23/2023,Second Class,CUST-0274,Hannah Lee,Corporate,United States,Houston,New York,86135,East,PROD-0049,Furniture,Chairs,Ergonomic Chair,732.71,7,0.26,275.8
880,OR-000880,10/20/2023,10/22/2023,First Class,CUST-0163,Jane Doe,Corporate,United States,Chicago,California,42030,West,PROD-0072,Furniture,Bookcases,Standard Bookcase,337.47,2,0.3,127.79
881,OR-000881,06/15/2023,06/18/2023,Second Class,CUST-0377,George Martinez,Corporate,United States,Chicago,New York,34447,East,PROD-0033,Furniture,Furnishings,Product,1967.72,4,0.0,649.6
882,OR-000882,09/05/2023,09/08/2023,Second Class,CUST-0257,Jane Doe,Consumer,United States,Chicago,Illinois,43435,Central,PROD-0004,Furniture,Bookcases,Standard Bookcase,785.32,2,0.16,106.33
883,OR-000883,02/02/2023,02/09/2023,Second Class,CUST-0225,Fiona Garcia,Corporate,United States,New York,Illinois,50109,Central,PROD-0081,Furniture,Furnishings,Product,3343.39,9,0.2,685.48
884,OR-000884,02/03/2023,02/06/2023,Second Class,CUST-0334,Hannah Lee,Corporate,United States,New York,Florida,77029,South,PROD-0082,Office Supplies,Storage,Storage Bin,192.47,1,0.27,41.98
885,OR-000885,05/14/2023,05/18/2023,Standard Class,CUST-0180,Hannah Lee,Corporate,United States,New York,Texas,19082,Central,PROD-0066,Technology,Phones,Mobile Phone,48.22,6,0.27,11.43
886,OR-000886,09/20/2023,09/23/2023,Second Class,CUST-0075,Alice Brown,Corporate,United States,Chicago,Florida,94244,South,PROD-0027,Office Supplies,Labels,Address Labels,1387.6,4,0.23,411.39
887,OR-000887,10/05/2023,10/09/2023,Second Class,CUST-0495,Hannah Lee,Consumer,United States,Houston,Pennsylvania,44229,East,PROD-0095,Office Supplies,Labels,Address Labels,372.2,4,0.12,105.57
888,OR-000888,01/13/2023,01/15/2023,First Class,CUST-0368,Edward Davis,Corporate,United States,Chicago,Illinois,40510,Central,PROD-0088,Technology,Computers,Tablet,539.45,4,0.11,117.33
889,OR-000889,05/15/2023,05/20/2023,Same Day,CUST-0099,Jane Doe,Corporate,United States,Houston,California,33852,West,PROD-0013,Office Supplies,Labels,Address Labels,561.29,8,0.09,88.03
890,OR-000890,06/04/2023,06/07/2023,Standard Class,CUST-0112,Jane Doe,Corporate,United States,Los Angeles,Georgia,18743,South,PROD-0076,Furniture,Chairs,Conference Chair,1375.79,8,0.14,383.24
891,OR-000891,06/04/2023,06/07/2023,Standard Class,CUST-0319,Bob Johnson,Consumer,United States,New York,New York,21066,East,PROD-0099,Office Supplies,Labels,Shipping Labels,633.22,2,0.17,244.54
892,OR-000892,07/22/2023,07/28/2023,Same Day,CUST-0186,Diana Miller,Home Office,United States,New York,Pennsylvania,92454,East,PROD-0026,Office Supplies,Labels,Shipping Labels,1102.08,3,0.15,185.43
893,OR-000893,11/30/2023,12/07/2023,First Class,CUST-0455,John Smith,Corporate,United States,Houston,Pennsylvania,79138,East,PROD-0096,Office Supplies,Labels,Shipping Labels,256.17,3,0.19,31.9
