Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
758,OR-000758,02/12/2023,02/17/2023,Second Class,CUST-0236,Fiona Garcia,Consumer,United States,Los Angeles,Massachusetts,73865,East,PROD-0098,Furniture,Bookcases,Corner Bookcase,987.39,3,0.13,161.62
759,OR-000759,07/20/2023,07/23/2023,Second Class,CUST-0292,Fiona Garcia,Home Office,United States,New York,Oregon,66139,West,PROD-0048,Office Supplies,Labels,Address Labels,2296.62,9,0.0,642.1
760,OR-000760,01/28/2023,02/02/2023,Standard Class,CUST-0149,Hannah Lee,Corporate,United States,Houston,Illinois,93650,Central,PROD-0071,Technology,Phones,Office Phone,20.16,1,0.05,6.5
761,OR-000761,11/19/2023,11/25/2023,Standard Class,CUST-0435,Bob Johnson,Consumer,United States,Houston,Washington,79736,West,PROD-0067,Office Supplies,Paper,Copy Paper,3702.89,10,0.22,650.32
762,OR-000762,01/01/2023,01/05/2023,Second Class,CUST-0133,Jane Doe,Consumer,United States,Chicago,Georgia,69730,South,PROD-0057,Office Supplies,Storage,File Box,139.61,5,0.24,18.26
763,OR-000763,01/01/2023,01/08/2023,Second Class,CUST-0188,Hannah Lee,Consumer,United States,New York,Ohio,89199,Central,PROD-0055,Furniture,Chairs,Ergonomic Chair,1069.01,6,0.2,341.58
764,OR-000764,09/14/2023,09/19/2023,First Class,CUST-0378,Diana Miller,Consumer,United States,Chicago,Illinois,90185,Central,PROD-0034,Technology,Accessories,Mouse,217.29,3,0.15,41.67
765,OR-000765,07/21/2023,07/24/2023,First Class,CUST-0349,Charlie Wilson,Consumer,United States,New York,Texas,53494,Central,PROD-0020,Furniture,Bookcases,Corner Bookcase,1094.71,9,0.15,385.94
766,OR-000766,01/06/2023,01/12/2023,Second Class,CUST-0036,Jane Doe,Corporate,United States,Houston,Washington,48424,West,PROD-0092,Office Supplies,Binders,5-Ring Binder,616.64,4,0.22,124.96
767,OR-000767,04/14/2023,04/16/2023,Standard Class,CUST-0300,Diana Miller,Corporate,United States,Los Angeles,North Carolina,15511,South,PROD-0061,Office Supplies,Paper,Notebook,2056.0,5,0.14,222.65
768,OR-000768,06/27/2023,06/30/2023,Same Day,CUST-0361,Bob Johnson,Consumer,United States,New York,Oregon,31397,West,PROD-0008,Office Supplies,Storage,File Box,579.18,10,0.3,193.85
769,OR-000769,08/22/2023,08/25/2023,Same Day,CUST-0269,Jane Doe,Corporate,United States,New York,Illinois,73466,Central,PROD-0011,Technology,Accessories,Keyboard,207.17,1,0.14,31.9
770,OR-000770,07/26/2023,08/01/2023,Standard Class,CUST-0280,Fiona Garcia,Home Office,United States,Chicago,New York,43768,East,PROD-0005,Technology,Copiers,Copier Machine,742.44,5,0.21,155.89
771,OR-000771,09/25/2023,09/28/2023,First Class,CUST-0130,Fiona Garcia,Consumer,United States,New York,California,69485,West,PROD-0010,Technology,Accessories,Keyboard,216.32,1,0.3,33.55
772,OR-000772,06/06/2023,06/11/2023,Same Day,CUST-0011,George Martinez,Consumer,United States,Chicago,Ohio,19987,Central,PROD-0044,Technology,Phones,Mobile Phone,213.92,8,0.18,65.88
773,OR-000773,10/29/2023,11/04/2023,Second Class,CUST-0361,Fiona Garcia,Home Office,United States,Chicago,Illinois,44007,Central,PROD-0074,Office Supplies,Storage,Storage Bin,1356.19,4,0.12,504.83
774,OR-000774,07/21/2023,07/24/2023,Standard Class,CUST-0016,Bob Johnson,Corporate,United States,Houston,Florida,83634,South,PROD-0079,Furniture,Tables,Coffee Table,330.43,6,0.2,50.99
775,OR-000775,08/19/2023,08/24/2023,First Class,CUST-0485,Hannah Lee,Home Office,United States,New York,Washington,11642,West,PROD-0021,Furniture,Furnishings,Product,1761.12,5,0.22,597.0
776,OR-000776,11/12/2023,11/18/2023,Same Day,CUST-0316,George Martinez,Home Office,United States,Chicago,Ohio,16411,Central,PROD-0073,Office Supplies,Paper,Sticky Notes,189.73,3,0.22,42.15
777,OR-000777,06/14/2023,06/16/2023,Second Class,CUST-0161,Fiona Garcia,Consumer,United States,Chicago,Pennsylvania,44678,East,PROD-0093,Furniture,Tables,Dining Table,1051.04,5,0.07,356.44
778,OR-000778,08/28/2023,08/31/2023,Same Day,CUST-0098,Diana Miller,Home Office,United States,New York,Georgia,19940,South,PROD-0085,Furniture,Bookcases,Standard Bookcase,1360.41,6,0.09,217.89
779,OR-000779,02/18/2023,02/20/2023,Second Class,CUST-0225,Charlie Wilson,Consumer,United States,New York,Pennsylvania,69819,East,PROD-0021,Technology,Accessories,Keyboard,743.54,2,0.03,91.37
780,OR-000780,02/03/2023,02/09/2023,Same Day,CUST-0140,Alice Brown,Consumer,United States,Houston,Oregon,95123,West,PROD-0002,Technology,Phones,Office Phone,230.56,5,0.2,33.4
781,OR-000781,05/03/2023,05/05/2023,First Class,CUST-0261,Edward Davis,Home Office,United States,Los Angeles,Oregon,53231,West,PROD-0080,Office Supplies,Labels,Address Labels,35.74,1,0.09,12.93
782,OR-000782,02/20/2023,02/26/2023,Second Class,CUST-0346,Bob Johnson,Corporate,United States,New York,Washington,80458,West,PROD-0009,Office Supplies,Paper,Copy Paper,821.79,3,0.18,287.14
783,OR-000783,11/20/2023,11/22/2023,First Class,CUST-0330,John Smith,Home Office,United States,Chicago,Washington,69799,West,PROD-0063,Technology,Accessories,Keyboard,2053.7,6,0.17,744.94
784,OR-000784,11/30/2023,12/03/2023,Second Class,CUST-0125,Hannah Lee,Corporate,United States,New York,California,12263,West,PROD-0001,Office Supplies,Storage,File Box,934.97,3,0.2,244.3
785,OR-000785,03/12/2023,03/18/2023,Standard Class,CUST-0223,Fiona Garcia,Home Office,United States,Los Angeles,New York,82976,East,PROD-0062,Office Supplies,Labels,Shipping Labels,1176.77,9,0.13,391.92
786,OR-000786,11/20/2023,11/25/2023,First Class,CUST-0133,Edward Davis,Consumer,United States,Los Angeles,Illinois,55807,Central,PROD-0039,Furniture,Tables,Conference Table,1051.92,4,0.16,291.01
787,OR-000787,03/14/2023,03/15/2023,First Class,CUST-0358,John Smith,Consumer,United States,Los Angeles,Massachusetts,59255,East,PROD-0072,Office Supplies,Labels,Address Labels,1754.64,6,0.26,578.1
788,OR-000788,10/16/2023,10/17/2023,Second Class,CUST-0127,Bob Johnson,Consumer,United States,New York,North Carolina,91644,South,PROD-0040,Office Supplies,Paper,Notebook,290.35,3,0.26,48.8
789,OR-000789,08/04/2023,08/05/2023,First Class,CUST-0376,Bob Johnson,Corporate,United States,New York,Georgia,10510,South,PROD-0081,Technology,Phones,Office Phone,296.83,5,0.23,50.47
790,OR-000790,10/12/2023,10/15/2023,Standard Class,CUST-0018,Diana Miller,Corporate,United States,Houston,Georgia,71105,South,PROD-0037,Furniture,Furnishings,Product,117.09,8,0.27,31.93
791,OR-000791,09/26/2023,10/03/2023,First Class,CUST-0366,Edward Davis,Corporate,United States,New York,Texas,91975,Central,PROD-0042,Technology,Computers,Desktop,1528.74,7,0.16,266.48
792,OR-000792,06/02/2023,06/08/2023,Standard Class,CUST-0081,Hannah Lee,Corporate,United States,Los Angeles,Texas,13206,Central,PROD-0079,Technology,Accessories,Webcam,430.18,2,0.23,138.13
793,OR-000793,02/04/2023,02/06/2023,First Class,CUST-0337,Edward Davis,Corporate,United States,New York,North Carolina,79720,South,PROD-0040,Office Supplies,Paper,Sticky Notes,609.31,4,0.15,239.25
794,OR-000794,07/08/2023,07/09/2023,First Class,CUST-0105,Bob Johnson,Consumer,United States,New York,Pennsylvania,77645,East,PROD-0074,Office Supplies,Binders,3-Ring Binder,33.59,1,0.27,3.63
795,OR-000795,11/27/2023,11/29/2023,Same Day,CUST-0292,George Martinez,Consumer,United States,New York,New York,45252,East,PROD-0100,Technology,Accessories,Mouse,1186.55,3,0.11,167.07
796,OR-000796,03/30/2023,04/04/2023,Second Class,CUST-0379,Bob Johnson,Consumer,United States,Houston,Ohio,35328,Central,PROD-0086,Furniture,Bookcases,Standard Bookcase,814.87,2,0.04,306.22
797,OR-000797,01/24/2023,01/27/2023,Same Day,CUST-0213,John Smith,Corporate,United States,New York,California,32957,West,PROD-0025,Office Supplies,Binders,5-Ring Binder,887.28,4,0.08,251.73
798,OR-000798,04/27/2023,05/01/2023,Standard Class,CUST-0181,John Smith,Corporate,United States,Houston,Texas,82875,Central,PROD-0084,Technology,Accessories,Mouse,901.71,8,0.03,272.79
799,OR-000799,06/29/2023,07/03/2023,Same Day,CUST-0225,Bob Johnson,Home Office,United States,Houston,Ohio,23399,Central,PROD-0037,Office Supplies,Binders,3-Ring Binder,2383.51,10,0.17,443.81
800,OR-000800,07/23/2023,07/25/2023,First Class,CUST-0091,Fiona Garcia,Consumer,United States,New York,Florida,28061,South,PROD-0043,Technology,Computers,Desktop,417.77,8,0.05,68.4
801,OR-000801,10/29/2023,11/03/2023,First Class,CUST-0038,Diana Miller,Home Office,United States,Los Angeles,Texas,43712,Central,PROD-0019,Technology,Computers,Desktop,750.46,9,0.2,116.81
802,OR-000802,03/25/2023,03/28/2023,First Class,CUST-0370,George Martinez,Home Office,United States,New York,Pennsylvania,19084,East,PROD-0090,Technology,Accessories,Mouse,231.06,7,0.29,50.67
803,OR-000803,10/09/2023,10/10/2023,Standard Class,CUST-0415,Fiona Garcia,Corporate,United States,Chicago,North Carolina,98830,South,PROD-0030,Office Supplies,Paper,Copy Paper,2718.85,7,0.05,786.85
804,OR-000804,06/14/2023,06/19/2023,Same Day,CUST-0420,Alice Brown,Consumer,United States,Chicago,Washington,60027,West,PROD-0027,Office Supplies,Labels,Address Labels,959.33,9,0.2,166.61
805,OR-000805,01/23/2023,01/25/2023,Second Class,CUST-0321,Hannah Lee,Home Office,United States,Houston,Illinois,32062,Central,PROD-0060,Office Supplies,Labels,Shipping Labels,2128.12,10,0.25,733.07
806,OR-000806,06/14/2023,06/19/2023,Standard Class,CUST-0024,Bob Johnson,Corporate,United States,Los Angeles,Florida,83108,South,PROD-0057,Office Supplies,Storage,File Box,413.33,3,0.18,100.3
807,OR-000807,11/29/2023,12/01/2023,First Class,CUST-0191,Charlie Wilson,Consumer,United States,Los Angeles,Texas,34986,Central,PROD-0061,Furniture,Bookcases,Standard Bookcase,456.6,6,0.21,61.63
808,OR-000808,11/05/2023,11/11/2023,Standard Class,CUST-0441,Edward Davis,Home Office,United States,Houston,Georgia,60147,South,PROD-0061,Office Supplies,Binders,3-Ring Binder,2472.44,7,0.08,606.61
809,OR-000809,03/12/2023,03/19/2023,First Class,CUST-0376,Charlie Wilson,Corporate,United States,Los Angeles,California,50393,West,PROD-0084,Furniture,Bookcases,Standard Bookcase,1739.06,4,0.08,338.36
810,OR-000810,02/19/2023,02/20/2023,Standard Class,CUST-0056,Edward Davis,Home Office,United States,New York,Texas,41975,Central,PROD-0098,Office Supplies,Paper,Notebook,3306.25,7,0.05,1070.35
811,OR-000811,03/25/2023,03/28/2023,Second Class,CUST-0215,Alice Brown,Consumer,United States,Houston,New York,25925,East,PROD-0064,Furniture,Bookcases,Corner Bookcase,1370.33,4,0.28,250.44
812,OR-000812,06/01/2023,06/07/2023,Second Class,CUST-0316,Bob Johnson,Home Office,United States,New York,Texas,52090,Central,PROD-0059,Office Supplies,Paper,Notebook,2317.91,8,0.03,323.77
813,OR-000813,11/02/2023,11/04/2023,Same Day,CUST-0210,Alice Brown,Consumer,United States,Los Angeles,Ohio,80750,Central,PROD-0052,Furniture,Tables,Dining Table,2346.58,8,0.07,686.66
814,OR-000814,01/16/2023,01/20/2023,First Class,CUST-0337,Edward Davis,Home Office,United States,Houston,Washington,29911,West,PROD-0033,Furniture,Furnishings,Product,156.85,3,0.03,60.37
815,OR-000815,01/14/2023,01/21/2023,Standard Class,CUST-0345,Hannah Lee,Consumer,United States,Chicago,Texas,70298,Central,PROD-0088,Technology,Copiers,Copier Machine,914.39,3,0.24,190.59
816,OR-000816,11/27/2023,12/03/2023,Standard Class,CUST-0449,Alice Brown,Home Office,United States,Chicago,Massachusetts,32630,East,PROD-0018,Technology,Accessories,Mouse,575.6,4,0.16,224.0
817,OR-000817,08/29/2023,09/02/2023,Same Day,CUST-0025,Fiona Garcia,Corporate,United States,Los Angeles,Massachusetts,96386,East,PROD-0089,Technology,Copiers,Copier Machine,616.5,5,0.23,204.52
818,OR-000818,01/05/2023,01/10/2023,First Class,CUST-0377,Diana Miller,Home Office,United States,Houston,Pennsylvania,33861,East,PROD-0035,Technology,Accessories,Mouse,1106.39,4,0.27,135.3
819,OR-000819,11/28/2023,12/03/2023,Second Class,CUST-0048,John Smith,Consumer,United States,New York,Oregon,71554,West,PROD-0059,Furniture,Furnishings,Product,697.36,3,0.19,195.43
820,OR-000820,11/07/2023,11/10/2023,Second Class,CUST-0305,Charlie Wilson,Home Office,United States,Chicago,Massachusetts,18338,East,PROD-0087,Office Supplies,Storage,File Box,3556.72,8,0.09,1380.3
821,OR-000821,08/02/2023,08/08/2023,Same Day,CUST-0247,Hannah Lee,Corporate,United States,Chicago,Texas,22446,Central,PROD-0049,Office Supplies,Labels,Shipping Labels,240.43,2,0.12,32.35
822,OR-000822,06/23/2023,06/24/2023,Second Class,CUST-0056,Diana Miller,Home Office,United States,Los Angeles,Massachusetts,64209,East,PROD-0015,Technology,Accessories,Keyboard,1005.77,7,0.23,159.26
823,OR-000823,01/25/2023,02/01/2023,Same Day,CUST-0378,Fiona Garcia,Home Office,United States,Houston,Massachusetts,76073,East,PROD-0032,Office Supplies,Paper,Notebook,1087.42,9,0.2,421.53
824,OR-000824,05/20/2023,05/21/2023,Same Day,CUST-0447,John Smith,Corporate,United States,New York,California,97368,West,PROD-0025,Technology,Phones,Mobile Phone,830.12,2,0.11,214.4
825,OR-000825,05/03/2023,05/06/2023,Same Day,CUST-0360,John Smith,Corporate,United States,New York,Georgia,45229,South,PROD-0085,Furniture,Tables,Dining Table,1067.64,8,0.3,167.7
826,OR-000826,04/19/2023,04/23/2023,First Class,CUST-0265,George Martinez,Corporate,United States,Los Angeles,Pennsylvania,28796,East,PROD-0026,Furniture,Furnishings,Product,2008.91,6,0.23,682.63
827,OR-000827,11/26/2023,11/28/2023,Second Class,CUST-0206,Jane Doe,Corporate,United States,Chicago,Massachusetts,47808,East,PROD-0059,Office Supplies,Paper,Notebook,528.0,10,0.04,129.64
828,OR-000828,05/10/2023,05/11/2023,Same Day,CUST-0373,Fiona Garcia,Corporate,United States,Houston,Florida,44372,South,PROD-0076,Furniture,Tables,Dining Table,322.18,6,0.2,128.11
829,OR-000829,12/26/2023,12/28/2023,First Class,CUST-0371,Alice Brown,Consumer,United States,New York,New York,38023,East,PROD-0083,Technology,Phones,Office Phone,1044.23,6,0.02,186.79
830,OR-000830,09/20/2023,09/22/2023,First Class,CUST-0121,Fiona Garcia,Corporate,United States,Chicago,Oregon,36907,West,PROD-0006,Furniture,Furnishings,Product,1493.1,6,0.27,379.41
831,OR-000831,06/30/2023,07/06/2023,Same Day,CUST-0055,John Smith,Consumer,United States,Houston,Washington,90560,West,PROD-0012,Furniture,Chairs,Ergonomic Chair,1500.25,5,0.22,525.64
832,OR-000832,12/23/2023,12/30/2023,Standard Class,CUST-0145,Jane Doe,Corporate,United States,Los Angeles,Texas,81637,Central,PROD-0036,Furniture,Bookcases,Corner Bookcase,3347.01,9,0.02,1144.73
833,OR-000833,10/16/2023,10/22/2023,Second Class,CUST-0083,Diana Miller,Home Office,United States,New York,Washington,73822,West,PROD-0025,Office Supplies,Paper,Copy Paper,104.07,1,0.23,30.62
834,OR-000834,11/26/2023,11/30/2023,Second Class,CUST-0004,Jane Doe,Corporate,United States,Houston,Ohio,71289,Central,PROD-0002,Furniture,Bookcases,Standard Bookcase,533.67,2,0.02,91.68
835,OR-000835,08/05/2023,08/07/2023,Same Day,CUST-0326,George Martinez,Consumer,United States,New York,Texas,84469,Central,PROD-0091,Technology,Phones,Mobile Phone,822.24,7,0.01,146.89
836,OR-000836,10/11/2023,10/18/2023,Standard Class,CUST-0203,Fiona Garcia,Corporate,United States,Chicago,New York,78414,East,PROD-0050,Furniture,Chairs,Conference Chair,210.22,1,0.19,72.13
837,OR-000837,10/24/2023,10/27/2023,Same Day,CUST-0101,George Martinez,Home Office,United States,New York,Pennsylvania,31322,East,PROD-0001,Technology,Phones,Mobile Phone,292.05,2,0.23,43.34
838,OR-000838,10/02/2023,10/03/2023,Second Class,CUST-0155,George Martinez,Corporate,United States,Los Angeles,Oregon,63366,West,PROD-0034,Furniture,Bookcases,Standard Bookcase,718.83,2,0.05,93.12
839,OR-000839,08/10/2023,08/11/2023,Same Day,CUST-0376,Diana Miller,Consumer,United States,Houston,Oregon,51022,West,PROD-0034,Technology,Computers,Laptop,206.83,6,0.01,34.7
840,OR-000840,09/17/2023,09/21/2023,Standard Class,CUST-0151,Alice Brown,Home Office,United States,Chicago,Pennsylvania,85355,East,PROD-0060,Furniture,Tables,Dining Table,475.14,3,0.06,173.65
841,OR-000841,05/08/2023,05/15/2023,First Class,CUST-0329,Diana Miller,Consumer,United States,Los Angeles,Illinois,10231,Central,PROD-0004,Furniture,Tables,Coffee Table,2212.21,7,0.0,383.47
842,OR-000842,02/14/2023,02/18/2023,Same Day,CUST-0185,Charlie Wilson,Home Office,United States,New York,California,34536,West,PROD-0053,Office Supplies,Storage,Storage Bin,996.82,10,0.21,372.76
843,OR-000843,02/25/2023,02/27/2023,First Class,CUST-0157,Diana Miller,Home Office,United States,New York,New York,14092,East,PROD-0034,Furniture,Chairs,Conference Chair,97.79,1,0.25,14.02
844,OR-000844,11/18/2023,11/24/2023,First Class,CUST-0277,Bob Johnson,Home Office,United States,Chicago,Massachusetts,57135,East,PROD-0030,Office Supplies,Storage,File Box,3774.96,10,0.07,928.1
845,OR-000845,11/09/2023,11/12/2023,Same Day,CUST-0028,Charlie Wilson,Corporate,United States,Chicago,Washington,98546,West,PROD-0039,Office Supplies,Labels,Address Labels,2732.04,7,0.08,748.29
846,OR-000846,03/07/2023,03/13/2023,First Class,CUST-0069,John Smith,Consumer,United States,Houston,New York,54280,East,PROD-0003,Furniture,Tables,Dining Table,1239.19,10,0.22,337.23
847,OR-000847,04/05/2023,04/11/2023,Same Day,CUST-0193,Diana Miller,Home Office,United States,New York,Florida,77610,South,PROD-0009,Technology,Computers,Desktop,1846.4,5,0.13,425.17
848,OR-000848,07/26/2023,08/02/2023,First Class,CUST-0424,Jane Doe,Home Office,United States,Houston,North Carolina,10558,South,PROD-0093,Furniture,Furnishings,Product,2091.06,7,0.26,321.95
849,OR-000849,08/16/2023,08/18/2023,Second Class,CUST-0014,Edward Davis,Home Office,United States,New York,Florida,32937,South,PROD-0058,Furniture,Tables,Conference Table,91.89,6,0.23,34.37
850,OR-000850,07/15/2023,07/21/2023,Second Class,CUST-0363,Charlie Wilson,Consumer,United States,Los Angeles,Oregon,12555,West,PROD-0096,Office Supplies,Paper,Notebook,1475.2,5,0.17,527.75
851,OR-000851,02/21/2023,02/23/2023,Standard Class,CUST-0264,Charlie Wilson,Home Office,United States,Houston,Florida,68001,South,PROD-0007,Technology,Accessories,Webcam,58.73,3,0.28,12.76
852,OR-000852,06/15/2023,06/22/2023,Standard Class,CUST-0355,Fiona Garcia,Home Office,United States,Los Angeles,Georgia,52455,South,PROD-0060,Office Supplies,Labels,Shipping Labels,346.7,1,0.23,116.84
853,OR-000853,03/29/2023,04/03/2023,Second Class,CUST-0331,John Smith,Consumer,United States,New York,North Carolina,27624,South,PROD-0007,Office Supplies,Paper,Copy Paper,1199.45,8,0.09,454.94
854,OR-000854,02/25/2023,03/01/2023,Second Class,CUST-0214,Charlie Wilson,Consumer,United States,Houston,Ohio,47356,Central,PROD-0023,Technology,Computers,Desktop,673.0,5,0.01,149.49
855,OR-000855,02/14/2023,02/21/2023,Second Class,CUST-0474,John Smith,Corporate,United States,New York,Pennsylvania,66519,East,PROD-0027,Furniture,Chairs,Executive Chair,1560.24,10,0.2,256.97
856,OR-000856,03/31/2023,04/03/2023,Standard Class,CUST-0470,Alice Brown,Consumer,United States,New York,North Carolina,47553,South,PROD-0033,Technology,Accessories,Webcam,1232.14,5,0.26,279.52
857,OR-000857,02/26/2023,02/27/2023,First Class,CUST-0137,Fiona Garcia,Corporate,United States,New York,Ohio,91520,Central,PROD-0011,Furniture,Furnishings,Product,185.38,4,0.26,70.11
858,OR-000858,11/05/2023,11/12/2023,Second Class,CUST-0352,Diana Miller,Consumer,United States,Chicago,New York,50526,East,PROD-0019,Furniture,Furnishings,Product,143.51,4,0.29,25.02
859,OR-000859,09/18/2023,09/24/2023,First Class,CUST-0129,John Smith,Home Office,United States,Los Angeles,Georgia,35816,South,PROD-0018,Furniture,Chairs,Executive Chair,59.62,4,0.19,13.19
860,OR-000860,02/25/2023,02/28/2023,First Class,CUST-0461,Bob Johnson,Corporate,United States,New York,Illinois,16707,Central,PROD-0020,Office Supplies,Paper,Sticky Notes,2899.93,9,0.03,588.92
861,OR-000861,12/18/2023,12/25/2023,Standard Class,CUST-0202,Fiona Garcia,Consumer,United States,New York,Washington,95290,West,PROD-0024,Office Supplies,Labels,Shipping Labels,1663.2,7,0.12,361.86
862,OR-000862,10/23/2023,10/27/2023,Standard Class,CUST-0468,Charlie Wilson,Consumer,United States,Los Angeles,Georgia,71214,South,PROD-0054,Furniture,Tables,Conference Table,1607.51,5,0.24,179.62
863,OR-000863,09/22/2023,09/29/2023,First Class,CUST-0361,Charlie Wilson,Home Office,United States,New York,Washington,79247,West,PROD-0077,Technology,Accessories,Mouse,501.31,3,0.03,142.38
864,OR-000864,05/07/2023,05/10/2023,Second Class,CUST-0069,Diana Miller,Home Office,United States,New York,Pennsylvania,99531,East,PROD-0053,Technology,Copiers,Copier Machine,239.94,1,0.14,64.4
865,OR-000865,06/20/2023,06/23/2023,Same Day,CUST-0367,Alice Brown,Corporate,United States,Chicago,California,22464,West,PROD-0088,Furniture,Furnishings,Product,223.48,4,0.26,23.51
866,OR-000866,01/22/2023,01/28/2023,Same Day,CUST-0327,Fiona Garcia,Consumer,United States,Los Angeles,North Carolina,40209,South,PROD-0073,Technology,Phones,Mobile Phone,50.71,1,0.29,11.74
867,OR-000867,10/15/2023,10/16/2023,Second Class,CUST-0488,Jane Doe,Consumer,United States,Chicago,Oregon,61757,West,PROD-0090,Technology,Copiers,Copier Machine,902.33,3,0.12,282.34
868,OR-000868,11/20/2023,11/24/2023,Second Class,CUST-0292,Fiona Garcia,Home Office,United States,Houston,Florida,57804,South,PROD-0015,Technology,Phones,Mobile Phone,222.42,3,0.16,47.77
869,OR-000869,02/06/2023,02/09/2023,Second Class,CUST-0433,Fiona Garcia,Home Office,United States,Chicago,California,59435,West,PROD-0058,Technology,Computers,Laptop,518.87,2,0.26,162.26
870,OR-000870,04/06/2023,04/12/2023,Second Class,CUST-0109,Bob Johnson,Corporate,United States,Houston,Ohio,97635,Central,PROD-0050,Office Supplies,Storage,Storage Bin,3280.62,9,0.12,1046.26
871,OR-000871,12/17/2023,12/23/2023,First Class,CUST-0461,Jane Doe,Corporate,United States,Los Angeles,Pennsylvania,72558,East,PROD-0052,Furniture,Bookcases,Standard Bookcase,1726.76,9,0.15,407.07
872,OR-000872,01/24/2023,01/27/2023,Same Day,CUST-0015,Fiona Garcia,Home Office,United States,New York,North Carolina,39553,South,PROD-0092,Office Supplies,Paper,Sticky Notes,631.93,6,0.13,211.7
873,OR-000873,12/17/2023,12/23/2023,Standard Class,CUST-0298,Edward Davis,Home Office,United States,Los Angeles,Ohio,48164,Central,PROD-0030,Technology,Accessories,Keyboard,2699.47,8,0.03,543.36
874,OR-000874,08/16/2023,08/20/2023,Second Class,CUST-0065,George Martinez,Consumer,United States,Houston,Oregon,64775,West,PROD-0063,Furniture,Bookcases,Corner Bookcase,1783.29,6,0.11,670.65
875,OR-000875,12/15/2023,12/17/2023,Standard Class,CUST-0216,Alice Brown,Home Office,United States,New York,California,16017,West,PROD-0043,Furniture,Bookcases,Corner Bookcase,362.46,2,0.19,79.4
876,OR-000876,09/29/2023,10/05/2023,Same Day,CUST-0291,John Smith,Corporate,United States,Chicago,Florida,88007,South,PROD-0029,Furniture,Chairs,Conference Chair,883.44,3,0.02,264.23
877,OR-000877,08/31/2023,09/05/2023,Same Day,CUST-0440,Edward Davis,Home Office,United States,Houston,Georgia,37962,South,PROD-0014,Office Supplies,Storage,Storage Bin,1633.08,8,0.07,454.46
878,OR-000878,03/24/2023,03/27/2023,Same Day,CUST-0465,Diana Miller,Corporate,United States,Houston,Florida,95067,South,PROD-0017,Office Supplies,Storage,File Box,256.13,8,0.08,28.43
879,OR-000879,01/31/2023,02/01/2023,First Class,CUST-0343,Fiona Garcia,Consumer,United States,Los Angeles,Ohio,59313,Central,PROD-0073,Technology,Copiers,Copier Machine,2025.13,7,0.14,441.33
880,OR-000880,08/11/2023,08/18/2023,Same Day,CUST-0310,Hannah Lee,Corporate,United States,Chicago,North Carolina,32365,South,PROD-0060,Office Supplies,Binders,5-Ring Binder,379.29,1,0.22,121.95
881,OR-000881,05/25/2023,05/27/2023,Same Day,CUST-0286,Diana Miller,Home Office,United States,New York,Washington,87388,West,PROD-0091,Technology,Accessories,Webcam,679.49,6,0.16,98.64
882,OR-000882,04/23/2023,04/26/2023,Second Class,CUST-0405,Diana Miller,Home Office,United States,New York,Ohio,50127,Central,PROD-0059,Office Supplies,Labels,Address Labels,371.0,1,0.1,129.64
883,OR-000883,12/21/2023,12/22/2023,First Class,CUST-0405,Diana Miller,Consumer,United States,New York,Ohio,46842,Central,PROD-0042,Technology,Computers,Tablet,118.7,5,0.04,32.5
884,OR-000884,01/31/2023,02/02/2023,Second Class,CUST-0216,Hannah Lee,Consumer,United States,Los Angeles,Washington,31750,West,PROD-0061,Furniture,Furnishings,Product,1119.48,4,0.09,169.71
885,OR-000885,04/22/2023,04/24/2023,Second Class,CUST-0145,Hannah Lee,Home Office,United States,Chicago,Texas,43806,Central,PROD-0035,Furniture,Chairs,Executive Chair,1012.57,4,0.27,258.26
886,OR-000886,08/20/2023,08/23/2023,Second Class,CUST-0360,Bob Johnson,Home Office,United States,Los Angeles,Illinois,90886,Central,PROD-0013,Furniture,Bookcases,Standard Bookcase,430.57,2,0.02,170.93
887,OR-000887,05/20/2023,05/27/2023,Same Day,CUST-0262,Fiona Garcia,Corporate,United States,Houston,Pennsylvania,51381,East,PROD-0011,Office Supplies,Storage,Storage Bin,9.25,1,0.24,2.29
888,OR-000888,01/10/2023,01/15/2023,First Class,CUST-0233,George Martinez,Consumer,United States,New York,North Carolina,52042,South,PROD-0025,Technology,Phones,Mobile Phone,150.73,1,0.29,17.37
889,OR-000889,01/03/2023,01/04/2023,Same Day,CUST-0482,Diana Miller,Home Office,United States,Chicago,Georgia,88904,South,PROD-0049,Technology,Copiers,Copier Machine,2094.88,8,0.07,713.29
890,OR-000890,01/16/2023,01/17/2023,First Class,CUST-0126,Hannah Lee,Corporate,United States,Houston,Georgia,39700,South,PROD-0008,Furniture,Tables,Coffee Table,1153.3,8,0.11,175.02
891,OR-000891,11/28/2023,11/30/2023,Standard Class,CUST-0273,Alice Brown,Home Office,United States,Houston,California,25824,West,PROD-0048,Office Supplies,Paper,Sticky Notes,1348.76,4,0.24,476.8
892,OR-000892,11/06/2023,11/07/2023,Second Class,CUST-0257,John Smith,Corporate,United States,Los Angeles,California,80190,West,PROD-0035,Furniture,Furnishings,Product,613.78,3,0.24,80.93
893,OR-000893,06/26/2023,07/03/2023,First Class,CUST-0424,Edward Davis,Home Office,United States,Los Angeles,Oregon,78556,West,PROD-0045,Furniture,Furnishings,Product,1744.88,5,0.06,527.13
